,symbol,window,R_s,R_m,beta,sys_ret,alpha
0,ACI,21,0.2569321318420723,0.03747909876103428,0.8908357951638273,0.03338772274680959,0.2235444090952627
1,ADANIENT,21,0.6185203376127886,0.03747909876103428,0.42547888824362257,0.0159465652732178,0.6025737723395708
2,ADANIPORTS,21,0.3143127624671269,0.03747909876103428,1.2487627878246763,0.04680250385398554,0.26751025861314137
3,AEROFLEX,21,0.2175365266895275,0.03747909876103428,2.265096002123794,0.08489375676682158,0.1326427699227059
4,AETHER,21,-0.04346714383240524,0.03747909876103428,-0.08378466224441597,-0.003140173630918366,-0.04032697020148687
5,AVALON,21,0.8217096958131531,0.03747909876103428,1.2192846464503149,0.045697689682124114,0.776012006131029
6,AXISBANK,21,0.4467991311818027,0.03747909876103428,0.7202573748505051,0.02699459728538537,0.4198045338964173
7,BAJFINANCE,21,0.6528275557298961,0.03747909876103428,1.6116945524810282,0.0604048593050574,0.5924226964248387
8,BANDHANBNK,21,-0.24579551321087934,0.03747909876103428,1.6429283143088345,0.06157547254928038,-0.3073709857601597
9,BHEL,21,0.4981957484752071,0.03747909876103428,1.76466806570721,0.06613816871508385,0.43205757976012327
10,CASTROLIND,21,-0.07887081187273282,0.03747909876103428,1.1525034632328879,0.04319479112093944,-0.12206560299367225
11,CDSL,21,0.011394304264693567,0.03747909876103428,2.386166525299986,0.08943137086199218,-0.07803706659729862
12,CLEAN,21,-0.17782528024950928,0.03747909876103428,1.3461352504582216,0.0504519359976333,-0.2282772162471426
13,COALINDIA,21,0.21100281047422698,0.03747909876103428,0.7402184337956319,0.027742719784964603,0.18326009068926238
14,COCHINSHIP,21,0.6311092999774255,0.03747909876103428,2.203554720636838,0.08258724500009136,0.5485220549773341
15,DATAPATTNS,21,0.3767648808325479,0.03747909876103428,3.451327613116037,0.12935264846866065,0.24741223236388724
16,DCXINDIA,21,-0.08297149701374984,0.03747909876103428,2.4301692819852576,0.09108055452555723,-0.17405205153930708
17,DMART,21,-0.14919170248745495,0.03747909876103428,0.9008898327718367,0.033764539015267325,-0.18295624150272227
18,FEDERALBNK,21,-0.017257524504519672,0.03747909876103428,1.079954842355243,0.040475734194089355,-0.05773325869860903
19,HAL,21,0.3902521509575383,0.03747909876103428,2.0674489415890087,0.07748612306521024,0.31276602789232805
20,HAPPSTMNDS,21,-0.305404837016515,0.03747909876103428,1.861732154649108,0.06977604329068705,-0.37518088030720204
21,HDFCBANK,21,-1.4835135779042297,0.03747909876103428,6.1532379834536,0.2306178140820049,-1.7141313919862347
22,HFCL,21,0.1909381605629088,0.03747909876103428,2.084878948382914,0.07813938401124453,0.11279877655166427
23,IDFCFIRSTB,21,0.055163155932715924,0.03747909876103428,1.1444261704194993,0.04289206146586466,0.012271094466851262
24,IEX,21,-0.04964520328698363,0.03747909876103428,2.2250501718967177,0.08339287514077338,-0.133038078427757
25,INDIGO,21,-0.21565351050631065,0.03747909876103428,0.9791100497668075,0.03669616225313137,-0.25234967275944203
26,INOXINDIA,21,0.2586986460292646,0.03747909876103428,1.7132196157977122,0.06420992717982366,0.19448871884944097
27,IRCTC,21,0.0006250849741338271,0.03747909876103428,1.481328773909081,0.055518867414900266,-0.05489378244076644
28,IREDA,21,0.22226580587035372,0.03747909876103428,2.667167812072394,0.09996304584091296,0.12230276002944075
29,IRFC,21,0.13009569676358446,0.03747909876103428,2.032316392454475,0.07616938678647017,0.053926309977114284
30,JIOFIN,21,-0.21745251695886036,0.03747909876103428,1.7140504011440296,0.06424106426586751,-0.2816935812247279
31,KELLTONTEC,21,-0.21994542952882856,0.03747909876103428,2.686502125355545,0.10068767847792896,-0.32063310800675754
32,KOTAKBANK,21,0.11950940494586071,0.03747909876103428,1.0457560950642395,0.03919399596686619,0.08031540897899453
33,LATENTVIEW,21,-0.18135858401246718,0.03747909876103428,1.1095767719991894,0.041585937420707236,-0.22294452143317442
34,MANINDS,21,0.4376128550043905,0.03747909876103428,2.091672811020732,0.0783940118600162,0.3592188431443743
35,MAZDOCK,21,0.3624455900938113,0.03747909876103428,2.791316343107403,0.1046160208966114,0.2578295691971999
36,MCX,21,0.1855493228647287,0.03747909876103428,0.9365829168614972,0.03510228363894961,0.15044703922577907
37,MTARTECH,21,1.3128055998386827,0.03747909876103428,2.131365458431094,0.07988165651239608,1.2329239433262866
38,NEWGEN,21,-0.03733618365926361,0.03747909876103428,0.6278499093264968,0.02353124875875419,-0.0608674324180178
39,PPL,21,-0.21669395310918116,0.03747909876103428,1.0283453529872608,0.03854145704506021,-0.25523541015424134
40,PREMIERENE,21,0.13199970466576794,0.03747909876103428,0.9507869736085695,0.03563463888458047,0.09636506578118748
41,PRINCEPIPE,21,0.018580701003656053,0.03747909876103428,1.1423675570911491,0.042814906493620644,-0.02423420548996459
42,RAILTEL,21,0.48243743570608544,0.03747909876103428,3.3491030535986757,0.12552136410670625,0.3569160715993792
43,RTNPOWER,21,-0.1874044896477396,0.03747909876103428,1.298712498028521,0.048674573975800474,-0.23607906362354006
44,RVNL,21,0.4915795782801551,0.03747909876103428,2.7135261570495017,0.10170051483070809,0.389879063449447
45,SBICARD,21,0.3712092844502717,0.03747909876103428,1.822732017911464,0.06831435331420306,0.30289493113606863
46,SBIN,21,0.33546077761581294,0.03747909876103428,0.6232249985916822,0.02335791127256311,0.31210286634324985
47,SONACOMS,21,-0.4362300400060217,0.03747909876103428,0.9277074309270962,0.034769638425062026,-0.47099967843108376
48,SPANDANA,21,0.1503434306350222,0.03747909876103428,1.5972630159943666,0.05986397832380034,0.09047945231122187
49,SWIGGY,21,0.08332521099790746,0.03747909876103428,1.8674460949749843,0.06999019662447524,0.013335014373432222
50,SYNGENE,21,-0.14592130943726112,0.03747909876103428,2.131901666684609,0.07990175311448604,-0.22582306255174717
51,TATACONSUM,21,0.24652016455837966,0.03747909876103428,0.4405778211948994,0.016512459672484936,0.23000770488589473
52,TATAELXSI,21,-0.008878435761427994,0.03747909876103428,2.3248975218515513,0.08713506383075814,-0.09601349959218614
53,TATAPOWER,21,0.13531057549877445,0.03747909876103428,0.9623520740960037,0.0360680884279303,0.09924248707084415
54,UJJIVANSFB,21,0.22889076601821978,0.03747909876103428,1.0389912262496739,0.03894045478045964,0.18995031123776013
55,VBL,21,-0.5566588945003437,0.03747909876103428,0.6865461468957662,0.02573113084351397,-0.5823900253438576
56,VINCOFE,21,-0.05167180735784971,0.03747909876103428,1.3879966121861167,0.052020862108104464,-0.10369266946595418
57,WAAREERTL,21,0.027419014105143802,0.03747909876103428,2.1776041164994386,0.08161463974471726,-0.05419562563957346
58,WHIRLPOOL,21,-0.15743919142920948,0.03747909876103428,1.7946868321386953,0.06726324502685391,-0.2247024364560634
59,ZOMATO,21,0.20468064971659583,0.03747909876103428,0.9987474909530986,0.03743215585076637,0.16724849386582946
60,ACI,63,0.5307455388282172,-0.10286518736294958,1.5312077953427161,-0.15750797675953745,0.6882535155877546
61,ADANIENT,63,0.015729370643758678,-0.10286518736294958,1.837159555616375,-0.1889797619041116,0.20470913254787027
62,ADANIPORTS,63,-0.032854295129326694,-0.10286518736294958,1.4812888854474957,-0.1523730587402114,0.1195187636108847
63,AEROFLEX,63,-0.5555692642072474,-0.10286518736294958,2.0557248386406393,-0.21146252069343865,-0.34410674351380877
64,AETHER,63,-0.19181394504778915,-0.10286518736294958,0.761169116944822,-0.07829780382942,-0.11351614121836914
65,AVALON,63,0.9492519854389974,-0.10286518736294958,0.37061074229933727,-0.03812294344534315,0.9873749288843405
66,AXISBANK,63,-0.26106179882825664,-0.10286518736294958,0.8662927806266628,-0.08911136919033225,-0.1719504296379244
67,BAJFINANCE,63,0.37475672887102984,-0.10286518736294958,1.965260982564261,-0.20215693918856711,0.576913668059597
68,BANDHANBNK,63,-0.7436433190338025,-0.10286518736294958,1.957441119708896,-0.2013525475307974,-0.5422907715030052
69,BHEL,63,-0.5720361662462752,-0.10286518736294958,1.589759168247216,-0.16353087470371677,-0.40850529154255844
70,CASTROLIND,63,-0.3702882015010962,-0.10286518736294958,0.9473802532598672,-0.09745244725553487,-0.27283575424556133
71,CDSL,63,-0.7977816861780447,-0.10286518736294958,2.4947571334022163,-0.256623659952474,-0.5411580262255706
72,CLEAN,63,-1.3769696378627811,-0.10286518736294958,0.8296704758538372,-0.08534420894821251,-1.2916254289145686
73,COALINDIA,63,-0.019954574916607903,-0.10286518736294958,0.5874482635182886,-0.060427975692848135,0.04047340077624023
74,COCHINSHIP,63,-0.5793494875886633,-0.10286518736294958,2.37302695028335,-0.24410186185822566,-0.33524762573043765
75,DATAPATTNS,63,-0.30865973491166976,-0.10286518736294958,2.9306213681694744,-0.3014589161266166,-0.007200818785053131
76,DCXINDIA,63,-0.41964042218198827,-0.10286518736294958,1.143957260644504,-0.11767337795140347,-0.3019670442305848
77,DMART,63,0.30955587539165386,-0.10286518736294958,1.4863397388928195,-0.15289261572620744,0.4624484911178613
78,FEDERALBNK,63,-0.4331083778456932,-0.10286518736294958,1.243537509324219,-0.12791671888949144,-0.3051916589562018
79,HAL,63,-0.1016849055161817,-0.10286518736294958,1.642098728299691,-0.16891479335500897,0.06722988783882727
80,HAPPSTMNDS,63,-0.8688342662300723,-0.10286518736294958,1.3641577578378823,-0.14032434335261496,-0.7285099228774574
81,HDFCBANK,63,-3.7079338345158313,-0.10286518736294958,6.448040709371969,-0.663278915693474,-3.0446549188223573
82,HFCL,63,-0.7247542002233249,-0.10286518736294958,2.001471461729878,-0.20588173691244047,-0.5188724633108844
83,IDFCFIRSTB,63,-0.17840378567878368,-0.10286518736294958,1.5981432617298206,-0.16439330605067337,-0.014010479628110306
84,IEX,63,-1.5120015912006552,-0.10286518736294958,2.7867564655682324,-0.2866602259655874,-1.2253413652350678
85,INDIGO,63,-0.06352965338030714,-0.10286518736294958,1.1828804867198635,-0.12167722289441575,0.05814756951410861
86,INOXINDIA,63,-0.07724259977842785,-0.10286518736294958,1.5640014340416444,-0.16088130054861557,0.08363870077018773
87,IRCTC,63,-0.42257873299497994,-0.10286518736294958,1.3172603166260255,-0.13550022927551442,-0.2870785037194655
88,IREDA,63,-0.5925325911743178,-0.10286518736294958,2.465307884106768,-0.2535943574059995,-0.3389382337683183
89,IRFC,63,-0.5803640232923453,-0.10286518736294958,1.709422061555329,-0.17584002064424847,-0.4045240026480968
90,JIOFIN,63,-0.18000081754831854,-0.10286518736294958,1.2770031415863938,-0.13135916742235965,-0.04864165012595889
91,KELLTONTEC,63,-8.321524137321,-0.10286518736294958,10.278590323963424,-1.0573091195014983,-7.264215017819501
92,KOTAKBANK,63,-0.4360596488735409,-0.10286518736294958,1.3860167639993417,-0.14257287411698136,-0.2934867747565595
93,LATENTVIEW,63,-0.04720028156362943,-0.10286518736294958,1.588526041696378,-0.1634040289100226,0.11620374734639316
94,MANINDS,63,0.2579266971383509,-0.10286518736294958,1.4812145265373116,-0.1523654097969832,0.41029210693533413
95,MAZDOCK,63,-0.5383039665998499,-0.10286518736294958,2.5167179938638946,-0.2588826679785161,-0.2794212986213338
96,MCX,63,-0.43455139345677907,-0.10286518736294958,1.9003791089594808,-0.19548285310375219,-0.23906854035302688
97,MTARTECH,63,0.8273881167603285,-0.10286518736294958,2.1355009185554295,-0.21966870210095518,1.0470568188612837
98,NEWGEN,63,-1.3199461139643365,-0.10286518736294958,0.7394922492933325,-0.07606800877700766,-1.2438781051873289
99,PPL,63,-1.327656937651347,-0.10286518736294958,0.669630035556873,-0.06888161907141632,-1.2587753185799306
100,PREMIERENE,63,-0.033531850280716924,-0.10286518736294958,1.0961483370378162,-0.11275550406698058,0.07922365378626366
101,PRINCEPIPE,63,-0.2885452743708994,-0.10286518736294958,2.941088548394898,-0.3025356245816666,0.013990350210767222
102,RAILTEL,63,-0.5883707985283078,-0.10286518736294958,2.921486444834917,-0.3005192505262612,-0.28785154800204654
103,RTNPOWER,63,-1.0094822342554348,-0.10286518736294958,2.1130914231462916,-0.21736354515698506,-0.7921186890984497
104,RVNL,63,-0.6965854276601444,-0.10286518736294958,2.0534557707794767,-0.21122911260276092,-0.4853563150573835
105,SBICARD,63,-0.5326565245566339,-0.10286518736294958,1.9614214134209642,-0.20176198118924887,-0.33089454336738505
106,SBIN,63,0.3687947488187957,-0.10286518736294958,0.7898493348392359,-0.08124799981673911,0.45004274863553484
107,SONACOMS,63,-0.7719618956982064,-0.10286518736294958,0.685684765674504,-0.07053309189302803,-0.7014288038051784
108,SPANDANA,63,-0.4610498139082617,-0.10286518736294958,1.298285966192837,-0.1335484291631142,-0.3275013847451475
109,SWIGGY,63,0.35298646594341854,-0.10286518736294958,1.5633264218898655,-0.16081186529715058,0.5137983312405692
110,SYNGENE,63,-0.11440526201650858,-0.10286518736294958,1.2401449556859547,-0.12756774322385253,0.013162481207343951
111,TATACONSUM,63,0.03783550539457092,-0.10286518736294958,0.9201454246329357,-0.09465093150602774,0.13248643690059866
112,TATAELXSI,63,-0.7424067308547677,-0.10286518736294958,1.5847520221050462,-0.1630158136776488,-0.5793909171771189
113,TATAPOWER,63,-0.1963196526801374,-0.10286518736294958,0.933967394270862,-0.09607273100255802,-0.10024692167757938
114,UJJIVANSFB,63,-0.41660476964397075,-0.10286518736294958,1.0059099539155534,-0.10347311587977938,-0.3131316537641914
115,VBL,63,-0.09054259078218774,-0.10286518736294958,0.06946823572425477,-0.007145863083549015,-0.08339672769863872
116,VINCOFE,63,0.9095933738230686,-0.10286518736294958,1.1546275377143307,-0.11877097800140576,1.0283643518244743
117,WAAREERTL,63,0.25061295202377476,-0.10286518736294958,1.0060521815749675,-0.1034877461546132,0.35410069817838796
118,WHIRLPOOL,63,-0.5079651247224648,-0.10286518736294958,1.3880806017471972,-0.14278517117360123,-0.36517995354886357
119,ZOMATO,63,1.1787275989693642,-0.10286518736294958,0.866843745122462,-0.08916804425642297,1.267895643225787
